artifact_key,class_id,detector_correct,fingerprint,model,rep,requested_pole,run_id,strip_level,task_id,trace_available,valid_artifact
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|1|renamed,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|1|no_imports,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|1|format_normalized,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|2|raw,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|2|no_comments,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|2|renamed,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|2|no_imports,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|2|format_normalized,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,2,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|3|raw,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|3|no_comments,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|3|renamed,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|3|no_imports,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|3|format_normalized,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,3,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|4|raw,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|4|no_comments,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|4|renamed,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|4|no_imports,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|4|format_normalized,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,4,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|5|raw,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|5|no_comments,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|5|renamed,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|5|no_imports,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|deterministic|5|format_normalized,E,true,d5c1c81913941920ac3eff865fffe50b0afe6b44df8faf5b9a1f5e3a6be636fc,ollama__qwen2_5-coder__14b,5,deterministic,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|1|raw,E,true,c3942733c0d6c21290076bb59b9d16d2974bc583e816f9902058c32a412a83bc,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|1|no_comments,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|1|renamed,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|1|no_imports,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|1|format_normalized,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,1,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|2|raw,E,true,c3942733c0d6c21290076bb59b9d16d2974bc583e816f9902058c32a412a83bc,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|2|no_comments,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|2|renamed,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|2|no_imports,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|2|format_normalized,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,2,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|3|raw,E,true,c3942733c0d6c21290076bb59b9d16d2974bc583e816f9902058c32a412a83bc,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|3|no_comments,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|3|renamed,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|3|no_imports,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|3|format_normalized,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,3,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|4|raw,E,true,c3942733c0d6c21290076bb59b9d16d2974bc583e816f9902058c32a412a83bc,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|4|no_comments,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|4|renamed,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|4|no_imports,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|4|format_normalized,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,4,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|5|raw,E,true,c3942733c0d6c21290076bb59b9d16d2974bc583e816f9902058c32a412a83bc,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,raw,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|5|no_comments,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,no_comments,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|5|renamed,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,renamed,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|5|no_imports,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,no_imports,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|mixed_tokens|randomized|5|format_normalized,E,true,2acd48272c55d8aa5d278f732d37313ec36f5274020ac8c4406347b8ab8213f7,ollama__qwen2_5-coder__14b,5,randomized,core_v2_generalization_local_deterministic_randomized_001,format_normalized,mixed_tokens,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|numbers_10|deterministic|1|raw,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,raw,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|numbers_10|deterministic|1|no_comments,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,no_comments,numbers_10,True,true
core_v2_generalization_local_deterministic_randomized_001|ollama__qwen2_5-coder__14b|numbers_10|deterministic|1|renamed,E,true,b562244a0c19510deb3596943d7818d669896eb1f7d8196ebc165aa7a8ec3720,ollama__qwen2_5-coder__14b,1,deterministic,core_v2_generalization_local_deterministic_randomized_001,renamed,numbers_10,True,true
